20 20 0 
24.2937 46.1238 0.828354 
17.0627 101.606 -1.03455 
24.3568 157.136 -2.7861 
25.0368 160.988 -2.94839 
17.7505 192.332 1.81374 
17.0145 176.38 1.6811 
29.9542 177.981 -0.906104 
86.409 177.11 -1.74852 
121.901 173.744 2.35968 
141.659 177.499 -0.715776 
146.853 158.627 -0.940285 
124.007 112.691 0.122596 
145.774 60.1934 0.0199338 
150 50 0 

